region,name,class,TargetGene,TargetGeneTSS,TargetGeneExpression,distance,isSelfPromoter,ABC.Score,CellType,Disease,score_category
chr10:81046452-81046453,genic|chr10:81044993-81046728,genic,ZMIZ1-AS1,80827205,,218655.5,False,0.019074,CD3-positive_T_cell-Roadmap,IBD,Low
chr10:81046452-81046453,genic|chr10:81044993-81046728,genic,ZCCHC24,81205383,,159522.5,False,0.030127,CD3-positive_T_cell-Roadmap,IBD,Mid
chr10:81046452-81046453,genic|chr10:81044993-81046728,genic,ZMIZ1,80828791,,217069.5,False,0.019071,CD3-positive_T_cell-Roadmap,IBD,Low
chr10:81046452-81046453,genic|chr10:81044993-81046728,genic,PPIF,81107219,,61358.5,False,0.047313,CD3-positive_T_cell-Roadmap,IBD,High
chr10:81046452-81046453,genic|chr10:81045792-81046765,genic,ZMIZ1-AS1,80827205,,219073.5,False,0.016946,CD8-positive_alpha-beta_T_cell-ENCODE,IBD,Low
chr10:81046452-81046453,genic|chr10:81045792-81046765,genic,ZCCHC24,81205383,,159104.5,False,0.023792,CD8-positive_alpha-beta_T_cell-ENCODE,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045792-81046765,genic,ZMIZ1,80828791,,217487.5,False,0.016945,CD8-positive_alpha-beta_T_cell-ENCODE,IBD,Low
chr10:81046452-81046453,genic|chr10:81045792-81046765,genic,PPIF,81107219,,60940.5,False,0.038186,CD8-positive_alpha-beta_T_cell-ENCODE,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045793-81046770,genic,PPIF,81107219,,60937.5,False,0.019801,thymus_fetal-Roadmap,IBD,Low
chr10:81046452-81046453,genic|chr10:81045887-81046827,genic,PPIF,81107219,,60862.0,False,0.022121,erythroblast-Corces2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045944-81046894,genic,SFTPA1,81370694,,324275.0,False,0.015515,Karpas-422-ENCODE,IBD,Low
chr10:81046452-81046453,genic|chr10:81045944-81046894,genic,MBL1P,81679933,,633514.0,False,0.017348,Karpas-422-ENCODE,IBD,Low
chr10:81046452-81046453,genic|chr10:81045944-81046894,genic,DYDC2,82104500,,1058081.0,False,0.015099,Karpas-422-ENCODE,IBD,Low
chr10:81046452-81046453,genic|chr10:81045944-81046894,genic,ZCCHC24,81205383,,158964.0,False,0.020944,Karpas-422-ENCODE,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045944-81046894,genic,PPIF,81107219,,60800.0,False,0.030016,Karpas-422-ENCODE,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045958-81046935,genic,RPS24,79793517,,1252929.5,False,0.01552,CD19-positive_B_cell-Roadmap,IBD,Low
chr10:81046452-81046453,genic|chr10:81045958-81046935,genic,LINC00856,80008381,,1038065.5,False,0.020967,CD19-positive_B_cell-Roadmap,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045958-81046935,genic,ZMIZ1-AS1,80827205,,219241.5,False,0.02184,CD19-positive_B_cell-Roadmap,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045958-81046935,genic,ZMIZ1,80828791,,217655.5,False,0.02184,CD19-positive_B_cell-Roadmap,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045958-81046935,genic,PPIF,81107219,,60772.5,False,0.04389,CD19-positive_B_cell-Roadmap,IBD,High
chr10:81046452-81046453,genic|chr10:81045958-81046935,genic,ZCCHC24,81205383,,158936.5,False,0.029717,CD19-positive_B_cell-Roadmap,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045958-81046935,genic,BMS1P21,81664653,,618206.5,False,0.019478,CD19-positive_B_cell-Roadmap,IBD,Low
chr10:81046452-81046453,genic|chr10:81045958-81046935,genic,TMEM254,81838401,,791954.5,False,0.015629,CD19-positive_B_cell-Roadmap,IBD,Low
chr10:81046452-81046453,genic|chr10:81045958-81046935,genic,TMEM254-AS1,81838949,,792502.5,False,0.015629,CD19-positive_B_cell-Roadmap,IBD,Low
chr10:81046452-81046453,genic|chr10:81045958-81046935,genic,FAM213A,82168241,,1121794.5,False,0.018387,CD19-positive_B_cell-Roadmap,IBD,Low
chr10:81046452-81046453,genic|chr10:81045969-81046887,genic,SFTPA2,81320217,,273789.0,False,0.015167,OCI-LY7-ENCODE,IBD,Low
chr10:81046452-81046453,genic|chr10:81045969-81046887,genic,ZCCHC24,81205383,,158955.0,False,0.020803,OCI-LY7-ENCODE,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045969-81046887,genic,PPIF,81107219,,60791.0,False,0.030917,OCI-LY7-ENCODE,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,LOC101929574,82295698,,1249395.5,False,0.017974,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,FAM213A,82168241,,1121938.5,False,0.020917,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,DLG5,79686348,,1359954.5,False,0.020743,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,DLG5-AS1,79686569,,1359733.5,False,0.020744,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,POLR3A,79789298,,1257004.5,False,0.020049,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,RPS24,79793517,,1252785.5,False,0.022275,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,LINC00856,80008381,,1037921.5,False,0.020333,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,LINC00595,80027084,,1019218.5,False,0.017655,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,ZMIZ1-AS1,80827205,,219097.5,False,0.020714,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,ZMIZ1,80828791,,217511.5,False,0.020714,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,PPIF,81107219,,60916.5,False,0.041285,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,ZCCHC24,81205383,,159080.5,False,0.033835,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,SFTPA1,81370694,,324391.5,False,0.025057,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,BMS1P21,81664653,,618350.5,False,0.026131,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,SFTPD,81708861,,662558.5,False,0.023142,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,TMEM254,81838401,,792098.5,False,0.021742,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,TMEM254-AS1,81838949,,792646.5,False,0.021743,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,ANXA11,81965328,,919025.5,False,0.015632,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81045981-81046624,genic,DYDC1,82116514,,1070211.5,False,0.023672,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046094-81047210,genic,PPIF,81107219,,60567.0,False,0.021413,spleen-ENCODE,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,DLG5,79686348,,1360010.0,False,0.016091,THP_pmaLPS_ATAC_2h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,POLR3A,79789298,,1257060.0,False,0.015002,THP_pmaLPS_ATAC_2h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,RPS24,79793517,,1252841.0,False,0.017242,THP_pmaLPS_ATAC_2h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,ZCCHC24,81205383,,159025.0,False,0.02038,THP_pmaLPS_ATAC_96h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,PPIF,81107219,,60861.0,False,0.025811,THP_pmaLPS_ATAC_96h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,SFTPA1,81370694,,324336.0,False,0.015517,THP_pmaLPS_ATAC_96h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,LINC00595,80027084,,1019274.0,False,0.017168,THP_pmaLPS_ATAC_2h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,ZMIZ1-AS1,80827205,,219153.0,False,0.015214,THP_pmaLPS_ATAC_2h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,ZMIZ1,80828791,,217567.0,False,0.015214,THP_pmaLPS_ATAC_2h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,PPIF,81107219,,60861.0,False,0.035362,THP_pmaLPS_ATAC_2h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,ZCCHC24,81205383,,159025.0,False,0.025941,THP_pmaLPS_ATAC_2h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,BMS1P21,81664653,,618295.0,False,0.018047,THP_pmaLPS_ATAC_2h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046108-81046608,genic,FAM213A,82168241,,1121883.0,False,0.016105,THP_pmaLPS_ATAC_2h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046109-81046609,genic,ZCCHC24,81205383,,159024.0,False,0.016964,THP_pmaLPS_ATAC_120h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046109-81046609,genic,PPIF,81107219,,60860.0,False,0.022978,THP_pmaLPS_ATAC_120h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,LINC00856,80008381,,1038052.0,False,0.02628,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,KCNMA1,79397577,,1648856.0,False,0.017027,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,ZMIZ1-AS1,80827205,,219228.0,False,0.021191,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,ZMIZ1,80828791,,217642.0,False,0.021189,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,PPIF,81107219,,60786.0,False,0.051435,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,High
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,DYDC1,82116514,,1070081.0,False,0.018817,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,MAT1A,82049434,,1003001.0,False,0.019626,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,TMEM254-AS1,81838949,,792516.0,False,0.017492,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,TMEM254,81838401,,791968.0,False,0.017491,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,SFTPD,81708861,,662428.0,False,0.02245,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,BMS1P21,81664653,,618220.0,False,0.024696,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,KCNMA1-AS3,79110629,,1935804.0,False,0.017196,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,ZCCHC24,81205383,,158950.0,False,0.033409,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,DLG5-AS1,79686569,,1359864.0,False,0.024048,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,DLG5,79686348,,1360085.0,False,0.024047,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,POLR3A,79789298,,1257135.0,False,0.021591,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046111-81046755,genic,RPS24,79793517,,1252916.0,False,0.024276,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046116-81046616,genic,FAM213A,82168241,,1121875.0,False,0.018889,THP_pmaLPS_ATAC_1h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046116-81046616,genic,TMEM254-AS1,81838949,,792583.0,False,0.01522,THP_pmaLPS_ATAC_1h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046116-81046616,genic,POLR3A,79789298,,1257068.0,False,0.018815,THP_pmaLPS_ATAC_1h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046116-81046616,genic,RPS24,79793517,,1252849.0,False,0.021225,THP_pmaLPS_ATAC_1h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046116-81046616,genic,ZMIZ1-AS1,80827205,,219161.0,False,0.018376,THP_pmaLPS_ATAC_1h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046116-81046616,genic,ZMIZ1,80828791,,217575.0,False,0.018375,THP_pmaLPS_ATAC_1h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046116-81046616,genic,PPIF,81107219,,60853.0,False,0.039158,THP_pmaLPS_ATAC_1h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046116-81046616,genic,TMEM254,81838401,,792035.0,False,0.015219,THP_pmaLPS_ATAC_1h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046116-81046616,genic,SFTPD,81708861,,662495.0,False,0.019677,THP_pmaLPS_ATAC_1h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046116-81046616,genic,ZCCHC24,81205383,,159017.0,False,0.030282,THP_pmaLPS_ATAC_1h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046116-81046616,genic,BMS1P21,81664653,,618287.0,False,0.021069,THP_pmaLPS_ATAC_1h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046117-81046617,genic,ZMIZ1-AS1,80827205,,219162.0,False,0.016858,THP_pmaLPS_ATAC_12h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046117-81046617,genic,BMS1P21,81664653,,618286.0,False,0.019855,THP_pmaLPS_ATAC_12h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046117-81046617,genic,SFTPD,81708861,,662494.0,False,0.018626,THP_pmaLPS_ATAC_12h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046117-81046617,genic,FAM213A,82168241,,1121874.0,False,0.01811,THP_pmaLPS_ATAC_12h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046117-81046617,genic,RPS24,79793517,,1252850.0,False,0.019183,THP_pmaLPS_ATAC_12h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046117-81046617,genic,POLR3A,79789298,,1257069.0,False,0.016896,THP_pmaLPS_ATAC_12h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046117-81046617,genic,ZCCHC24,81205383,,159016.0,False,0.027531,THP_pmaLPS_ATAC_12h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046117-81046617,genic,PPIF,81107219,,60852.0,False,0.036868,THP_pmaLPS_ATAC_12h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046117-81046617,genic,DLG5-AS1,79686569,,1359798.0,False,0.017009,THP_pmaLPS_ATAC_12h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046117-81046617,genic,DLG5,79686348,,1360019.0,False,0.017008,THP_pmaLPS_ATAC_12h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046117-81046617,genic,ZMIZ1,80828791,,217576.0,False,0.016857,THP_pmaLPS_ATAC_12h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046119-81046619,genic,ZCCHC24,81205383,,159014.0,False,0.019259,THP_pmaLPS_ATAC_72h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046119-81046619,genic,PPIF,81107219,,60850.0,False,0.027036,THP_pmaLPS_ATAC_72h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046120-81046620,genic,FAM213A,82168241,,1121871.0,False,0.018712,THP_pmaLPS_ATAC_6h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046120-81046620,genic,TMEM254-AS1,81838949,,792579.0,False,0.015102,THP_pmaLPS_ATAC_6h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046120-81046620,genic,POLR3A,79789298,,1257072.0,False,0.017327,THP_pmaLPS_ATAC_6h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046120-81046620,genic,RPS24,79793517,,1252853.0,False,0.019994,THP_pmaLPS_ATAC_6h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046120-81046620,genic,ZMIZ1-AS1,80827205,,219165.0,False,0.017306,THP_pmaLPS_ATAC_6h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046120-81046620,genic,TMEM254,81838401,,792031.0,False,0.015102,THP_pmaLPS_ATAC_6h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046120-81046620,genic,BMS1P21,81664653,,618283.0,False,0.021595,THP_pmaLPS_ATAC_6h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046120-81046620,genic,ZCCHC24,81205383,,159013.0,False,0.029584,THP_pmaLPS_ATAC_6h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046120-81046620,genic,PPIF,81107219,,60849.0,False,0.037544,THP_pmaLPS_ATAC_6h,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046120-81046620,genic,ZMIZ1,80828791,,217579.0,False,0.017305,THP_pmaLPS_ATAC_6h,IBD,Low
chr10:81046452-81046453,genic|chr10:81046150-81046650,genic,PPIF,81107219,,60819.0,False,0.015459,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81046192-81046692,genic,PPIF,81107219,,60777.0,False,0.020828,dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046201-81046701,genic,ZCCHC24,81205383,,158932.0,False,0.023211,CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046201-81046701,genic,PPIF,81107219,,60768.0,False,0.039629,CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046201-81046701,genic,RPS24,79793517,,1252934.0,False,0.016484,CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81046201-81046701,genic,DLG5-AS1,79686569,,1359882.0,False,0.016402,CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81046201-81046701,genic,BMS1P21,81664653,,618202.0,False,0.016917,CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81046201-81046701,genic,DLG5,79686348,,1360103.0,False,0.016402,CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,ZCCHC24,81205383,,158915.0,False,0.02819,NCCIT,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,BMS1P21,81664653,,618185.0,False,0.02128,NCCIT,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,TMEM254,81838401,,791933.0,False,0.015247,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,LINC00857,81967465,,920997.0,False,0.015957,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,ANXA11,81965328,,918860.0,False,0.015954,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,PLAC9,81892257,,845789.0,False,0.017889,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,TMEM254-AS1,81838949,,792481.0,False,0.015248,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,DYDC1,82116514,,1070046.0,False,0.02284,NCCIT,IBD,Mid
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,FAM213A,82168241,,1121773.0,False,0.018215,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,PPIF,81107219,,60751.0,False,0.06514,NCCIT,IBD,High
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,ZMIZ1,80828791,,217677.0,False,0.019005,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,ZMIZ1-AS1,80827205,,219263.0,False,0.019006,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,RPS24,79793517,,1252951.0,False,0.017691,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,POLR3A,79789298,,1257170.0,False,0.015444,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,DLG5-AS1,79686569,,1359899.0,False,0.015112,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046218-81046718,genic,DLG5,79686348,,1360120.0,False,0.015111,NCCIT,IBD,Low
chr10:81046452-81046453,genic|chr10:81046259-81046759,genic,PPIF,81107219,,60710.0,False,0.015614,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017,IBD,Low
chr10:81042474-81042475,genic|chr10:81041555-81042645,genic,LINC00595,80027084,,1015016.0,False,0.023323,placenta-Roadmap,IBD,Mid
chr10:81042474-81042475,genic|chr10:81041555-81042645,genic,ZMIZ1-AS1,80827205,,214895.0,False,0.018929,placenta-Roadmap,IBD,Low
chr10:81042474-81042475,genic|chr10:81041555-81042645,genic,ZMIZ1,80828791,,213309.0,False,0.018928,placenta-Roadmap,IBD,Low
chr10:81042474-81042475,genic|chr10:81041555-81042645,genic,PPIF,81107219,,65119.0,False,0.045725,placenta-Roadmap,IBD,High
chr10:81042474-81042475,genic|chr10:81041555-81042645,genic,ZCCHC24,81205383,,163283.0,False,0.024798,placenta-Roadmap,IBD,Mid
